cancel_ratio,order_to_cancel_latency_ms,order_size_zscore,order_frequency,time_between_orders_ms,is_manipulation
0.29691184917828106,919.1262646466029,-1.2235839110617803,5.310071230332327,50.0,0
0.2651158353338522,647.9110070852441,-0.24261237981404754,8.658838933073485,4261.531520775789,0
0.06843058244763257,438.23807117858047,0.18306235697228504,24.051848207444586,1950.752541466418,0
0.8868030130951972,17.913869037590487,2.7067839944033176,97.88800241910465,38.51023910924094,1
0.25002835968747383,1074.135205631072,1.4586168472970176,3.442933662236749,2504.436700672911,0
0.19114234541966452,1160.5909625183265,1.986264680489528,7.77979745472039,1536.8379105176602,0
0.38061062186428407,2381.8853245990754,-1.2105851651398536,16.367673385274486,251.5616160859885,0
0.7217959040985603,29.071685630425026,3.1046201275367147,115.75127449218826,217.25037826902482,1
0.2695571630372362,260.27035450019525,-0.5461924511472189,17.479242132074653,71.71341187191207,0
0.9554184029305398,23.560057821184103,5.278943074702466,109.10286470249812,158.18212958174112,1
0.19821400757176244,711.8211094855252,-0.9685354004919751,8.003539981897635,1449.510044487721,0
0.04499326698297448,828.4433479874825,-0.7495499139652525,17.750139159755268,2051.414919068876,0
0.11767813985418961,178.9895380352479,-0.3236609949936378,14.256864292828057,3237.2476626113707,0
0.3290785841024799,1582.1600804724121,-0.5308536074772426,8.974880931823682,412.15565189039364,0
0.040450835420712705,651.3091773441259,0.7195618315979349,4.375800766165146,1613.005005944845,0
0.014217790818320532,382.90781078188786,0.16471726997003286,2.0148667959246254,297.7394319014378,0
0.23481719423159944,660.5022183803895,0.6975930518882538,4.6906557380457325,1140.1622773637905,0
0.13080552626051473,851.0554010845038,0.06676412147288507,3.1428939992826592,139.9401454173255,0
0.14848045475078264,521.8607430219336,-1.647510643852944,7.354887815903294,663.8365509217816,0
0.07502694333400563,231.26920123298677,0.5198037535556334,9.217948889069707,760.3154913767746,0
0.9483186452628927,18.448697722267898,2.97025992988013,110.66185706756809,29.11021028837566,1
0.20579261635045962,832.8115652477655,-0.13178182295492516,12.428071549166868,553.0899905840824,0
0.7604442770597394,16.121459155050054,4.309037312679276,162.81668534153815,5.0,1
0.65,43.37974518512677,3.1602231564109142,41.53675239361938,424.62895896823204,1
0.2509986970916318,1835.6540236517296,-0.1633366022018634,10.040342169028719,210.0413278578039,0
0.22429686999770668,2440.574737099759,0.7087335516559325,14.53206354449789,199.99940576285212,0
0.25628429423449334,307.440650374679,0.7938084898413628,14.742025049872483,735.4900594223649,0
0.02209139730972967,5000.0,0.21732162748104863,8.646232025056594,3372.214529316765,0
0.07413843661828978,479.283047795197,-0.2085989980333654,22.620738471822722,2903.6564861599372,0
0.31761815926216647,661.2599920070437,0.370535869983591,32.05275228024907,139.01247352209984,0
0.29136670027840594,614.1556367590043,0.4719100044912137,11.011678642159861,823.0970020069681,0
0.2768781519474444,706.7264301347312,1.6409065054943148,15.727274270277414,431.20696583830517,0
0.2648201258465842,234.89355439730002,-1.151309499407364,14.63758759800515,5175.678145210239,0
0.9215656242626107,25.8218196626751,1.6537589224539953,136.1109846812035,114.23392428715889,1
0.4150888079149507,2701.5562740366536,0.9968715702263206,11.041978482582358,1711.2483070022788,0
0.47510141238300624,612.3540163418279,-0.2826048514777008,7.890011859043806,50.0,0
0.20829129714582886,216.83975071266005,-0.10907494897522228,5.917503234799544,958.0561825554416,0
0.10773493562308427,813.1950851013551,1.497743878133629,1.8656736024261742,1681.7657794043928,0
0.08907820954407644,700.9805346495407,-0.7577805673149619,1.7786229096977748,1541.0717582892105,0
0.0649335984687997,568.7156826881718,0.8968275738992822,14.998212355809928,5313.484282177256,0
0.7897062415605678,25.888509629981534,3.4024843095420465,129.28764832568967,139.33674525920435,1
0.17934639613839226,642.2167703244749,1.0250078188995784,8.780439208677992,745.9467187237912,0
0.1927384501457008,463.5728114860643,0.5876755379628518,41.41209206714956,575.9356033684618,0
0.025392007529134106,579.5850722434493,1.3353826977001257,14.115064063696135,656.3081095120731,0
0.09199180529140456,934.5662400393978,-2.5370675157456817,17.800446802455376,2157.422627612774,0
0.1408867263874109,787.7714508100966,-0.09169518228282378,6.161144929428869,476.64422828952246,0
